,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
254,36279,4vXOwhcy8Bg3kd8Uxx4lgH,SCH,Deo Favente,Slow Mo,37,201466,True,0.735,0.89,1,-4.066,1,0.21,0.0916,1.66e-06,0.0626,0.385,130.059,4,french
255,13783,4JLQxXAf8gyZoOpVbcLs0H,Gershon Jackson;Eli Escobar,Take It Easy,Take It Easy - Eli Escobar Remix,5,407962,False,0.785,0.906,10,-10.132,0,0.0525,1.78e-05,0.733,0.0601,0.515,123.974,4,chicago-house
256,8810,66iKqUazBbTlAEjcZrpDkD,Dinah Washington,What A Diff'rence A Day Makes! (Expanded Edition),What A Diff'rence A Day Made,64,151866,False,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,4,blues
257,54342,3yuSn1mX7iU35dmVqqvVPD,Luke Vibert,We Hear You,We Hear You,14,193053,False,0.802,0.812,6,-3.169,0,0.128,0.152,0.0,0.256,0.717,95.631,4,idm
258,38665,2IrV3JHCqmkNQfc1QM4zfd,The Raconteurs,Broken Boy Soldiers,Blue Veins,49,232493,False,0.373,0.434,4,-9.361,0,0.0449,0.193,0.00554,0.134,0.0793,130.702,3,garage
259,35819,7JSHyoiW3FGwWF75P9OsG5,Limão Com Mel,Toma Conta de Mim,Caso Encerrado,38,229693,False,0.674,0.875,6,-4.513,0,0.0502,0.0868,0.0,0.103,0.445,95.022,4,forro
260,11540,4sZlYTnmvrFUhMTGPuz3P4,Lonely The Brave,The Day's War (Victory Edition),Backroads (Redux),47,256399,False,0.466,0.536,4,-5.4,1,0.0266,0.000979,0.000521,0.105,0.0922,77.08,4,british
261,986,4xN6o0Y195FTgzQvmnuMNw,Gail Blanco,In Love With Bacharach,Make It Easy On Yourself,25,226320,False,0.391,0.322,2,-10.845,1,0.0322,0.88,0.0,0.118,0.278,180.048,4,acoustic
262,98699,5qYO0VJvkRMuaVLrXZlV6H,Terrence Mann;Andrew Keenan-Bolger;Robert Lenzi;Carolee Carmello,Tuck Everlasting (Original Broadway Cast Recording),The Story of the Man in the Yellow Suit,22,134813,False,0.607,0.255,11,-15.145,0,0.541,0.6,0.0,0.102,0.471,94.274,4,show-tunes
263,48559,1p6WtbNY4bDjiFBmSZolJY,MY FIRST STORY,S・S・S,REVIVER,55,290400,False,0.431,0.993,7,-2.67,0,0.119,0.000401,0.0,0.39,0.26,99.999,4,hardcore
264,38318,3rkhS3GkzkEqRGBjL3y2e3,The Beefs,Country Member,Country Member,31,167684,True,0.355,0.976,2,-4.698,1,0.203,0.0138,0.0,0.116,0.51,175.942,4,garage
265,18495,6nklyxseiriC6kQsDSGThT,Kathleen Madigan,Madigan Again,Romney and Lunesta,23,152680,True,0.627,0.906,0,-3.952,1,0.926,0.82,0.0,0.691,0.353,130.453,5,comedy
266,64388,19ZqkmnTTcFYyjWTtiuJiK,Dean Martin,All I Want For Christmas Is You,Rudolph The Red-Nosed Reindeer,0,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz
267,9996,3UFZkGoRoqZD2gp0ayZlM7,Canção & Louvor,Profetizando Vida,Dependente,43,270791,False,0.647,0.459,2,-6.737,0,0.0331,0.586,0.0,0.19,0.201,135.824,4,brazil
268,74847,6iW7i44Piu4rqVJovJ8DI1,Zé Ramalho,Zé Ramalho Ao Vivo 2005,Canção Agalopada (Ao Vivo),39,295253,False,0.221,0.882,11,-6.614,0,0.0778,0.198,0.00533,0.899,0.457,173.91,4,mpb
269,4147,6bWpIjXBVrGNDW8eNcXC1n,Hania Rani;Dobrawa Czocher,Classical Christmas 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,ambient
270,7953,0dpjuJLetnheYPSzLiQR62,Stuart Duncan;Edgar Meyer;Chris Thile;Yo-Yo Ma,Not Our First Goat Rodeo,Not For Lack of Trying,21,309226,False,0.28,0.0686,7,-19.994,1,0.0413,0.933,0.00653,0.155,0.103,149.423,3,bluegrass
271,22666,3BS64PH8btQGrEGOqMP8FG,The Agony Scene,The Darkest Red,Screams Turn to Silence,22,175853,False,0.473,0.997,7,-1.885,1,0.0938,1.43e-05,0.257,0.105,0.0846,105.57,4,death-metal
272,50870,72mwpXU1pVrA1oRdi29jU3,Lordi,Get Heavy,Hellbender Turbulence,20,166000,False,0.455,0.894,9,-3.223,0,0.0517,6.33e-05,0.0,0.2,0.663,135.031,4,heavy-metal
273,42509,68GXtMFDAogFdipscwR9Ok,Disfear,Soul Scars,Soul Scars,14,127906,False,0.142,0.996,11,-2.814,1,0.163,1.7e-06,0.000631,0.0935,0.0481,177.231,4,grindcore
274,58996,4UJ8UD6u5LTtnltECvdD6k,Rob Zombie,Hellbilly Deluxe 2 (Special Edition),The Man Who Laughs - New Version,22,446946,False,0.302,0.77,7,-3.976,1,0.0339,0.00183,0.851,0.197,0.0377,141.978,4,industrial
275,76485,3Olsvqd6AC8WOlBEtZkU8V,Alberto Urso,Il Sole Ad Est,Non Sono Più Lo Stesso,22,211106,False,0.314,0.806,1,-2.459,1,0.0453,0.251,0.0,0.107,0.286,108.041,1,opera
276,101507,5dhj9EMLIeq5R1zEo3PSni,Leo Baumgart,Versuchen,Versuchen,62,136654,False,0.12,0.0082,0,-34.09,1,0.0396,0.973,0.897,0.111,0.0615,77.165,4,sleep
277,107863,59HaupRGndBCScPGUYOaXG,Laura Branigan,50 Retro Songs To Hear While You're Still Alive,Self Control,12,247293,False,0.738,0.876,6,-6.774,0,0.0326,0.213,0.0104,0.226,0.806,106.606,4,synth-pop
278,2802,6gi7qsHSH2JWZsTRHndxqm,grandson;Jessie Reyez,Rain (from The Suicide Squad),Rain (from The Suicide Squad),63,236040,False,0.483,0.643,10,-6.872,0,0.0404,0.0135,7.04e-05,0.361,0.219,125.938,4,alt-rock
279,78128,4BRzO5No6i3ax8uQYP6zuY,Die Draufgänger;Ikke Hüftgold,Karneval 2022 100%,Rapunzel,0,173510,False,0.643,0.857,5,-4.218,1,0.0294,0.123,0.0,0.531,0.698,123.009,4,party
280,21816,5GmvLu8Ok9KqBakA6jTEVK,Patoranking,Three,Abule,50,199198,False,0.687,0.79,8,-7.122,1,0.194,0.119,2.57e-05,0.104,0.603,99.669,4,dancehall
281,34231,5Xpn8seuohodh7p0DFk13V,Tom Petty and the Heartbreakers,Rockin' Around The Christmas Tree 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
282,19903,6pMnEX2iBcqQtUyIl1L6Oo,Alan Jackson,Precious Memories,What A Friend We Have In Jesus,51,136493,False,0.449,0.174,2,-12.56,1,0.0292,0.903,0.0,0.124,0.288,143.37,4,country
283,95482,3uweF2P3NCKG12LpNvVcXB,Viti Ruiz,Sedúceme,Me Muero Por Estar Contigo,31,358786,False,0.63,0.726,7,-5.25,1,0.0374,0.769,2.49e-05,0.133,0.837,94.66,4,salsa
284,39790,20uRVOUfgFSEJuK4vLAEr7,Funny Van Dannen,come on (Live im Lido),Lymphe - Live,38,100213,False,0.543,0.535,9,-11.34,1,0.549,0.881,6.43e-06,0.687,0.9,134.582,4,german
285,5612,5DF3Xbw62f1UXuIbI7Da8H,tills chills,fukashigi no carte lofi (bunny girl senpai),fukashigi no carte lofi (bunny girl senpai),50,150545,False,0.619,0.0821,7,-19.334,0,0.0509,0.926,0.767,0.112,0.0363,73.24,4,anime
286,68646,48eNJMsxCrpI0yBbfEcTJ5,Joey Montana;Sebastian Yatra,Halloween 2022 Perreo Vol. 4,Suena El Dembow,0,195760,False,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,4,latino
287,7111,1EC4aQXz8KKzCzK6xuEivP,Hot Buttered Rum,Well-Oiled Machine,Guns Or Butter,29,212826,False,0.81,0.422,2,-9.278,0,0.0593,0.815,1.53e-05,0.0872,0.802,120.072,4,bluegrass
288,105266,4PWPgaEdMz3I27n5dYqnUm,Audio Avenues,2nd Street,2nd Street,38,135383,False,0.676,0.314,4,-14.606,0,0.078,0.957,0.931,0.187,0.498,135.006,4,study
289,13346,2AQStlE8K7iMoX0JrKFx3a,Felix Da Housecat,Devin Dazzle & The Neon Fever,Hunting Season,11,250466,False,0.712,0.694,10,-8.761,0,0.0355,0.00317,0.0677,0.0923,0.865,143.802,4,chicago-house
290,18509,3R9PRt9uklVblAvLSUvRKm,Alonzo Bodden,Who's Paying Attention?,The Tea Party,22,146080,True,0.602,0.911,1,-6.399,1,0.926,0.746,0.0,0.818,0.444,77.298,5,comedy
291,49868,0BePC0zLq0pJLKknXoyHNS,Restrained;GridKiller,God's Mercy,God's Mercy,21,210947,False,0.648,0.987,7,-0.761,1,0.198,0.237,5.71e-05,0.0757,0.305,95.006,4,hardstyle
292,52202,3IlA9TAwPDj21JyPXnMRVl,Frankie Carle,Frankie Carle at the Piano the Golden Touch,Make Believe,16,148977,False,0.703,0.101,2,-17.993,1,0.0452,0.984,0.84,0.135,0.765,138.128,4,honky-tonk
293,19669,2XUI84SYtTxy6bPi0nThMV,Simon Casey,You’ll Never Walk Alone,You’ll Never Walk Alone,46,163095,False,0.481,0.373,0,-8.324,1,0.0313,0.65,0.000208,0.112,0.142,112.434,3,country
294,83409,6lBQ0SMCrJ7zy1LSCuXqwV,Martin Garrix;Third Party,Lions in the Wild,Lions in the Wild,54,211889,False,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,4,progressive-house
295,111010,66fCNfMdIKsXOnSphorrwg,FKA twigs;Rema,CAPRISONGS,jealousy (feat. rema),59,159666,True,0.828,0.638,1,-5.346,0,0.0767,0.285,7.27e-05,0.133,0.525,113.486,5,trip-hop
296,103242,3AtWbLOivGkx6Ob1cikuGN,Mary J. Blige,12 Days of Christmas 2022,Little Drummer Boy,0,249133,False,0.511,0.417,1,-9.166,1,0.067,0.732,0.000401,0.125,0.199,96.138,4,soul
297,66240,6yFu5JjZVuqlQf7xIrwPiy,Desmond Dennis,Cool Kids Jams 2,Ring Around the Rosy,15,190148,False,0.67,0.495,5,-9.006,0,0.0306,0.00173,0.0,0.088,0.526,104.706,4,kids
298,18023,0m5PV2y8rtKL6PhX9JvxGg,Jim Norton,Despicable - EP,"The Bridge, Lol",30,56106,True,0.643,0.653,6,-11.67,1,0.955,0.819,0.0,0.9,0.719,85.666,4,comedy
299,29933,7baQa5vlB6cwUMOAW6sbD4,WE ARE FURY;Jordan Tariff,DUALITY,Animals,37,139034,False,0.603,0.707,0,-5.667,1,0.0355,0.0253,1.75e-06,0.381,0.293,144.971,4,dubstep
300,15658,4xU4wWPzUNlQgTfaKCcheW,Timmies;Shiloh Dynasty,Passion & Confusion,You Are Loving,57,100812,False,0.814,0.333,6,-11.56,0,0.189,0.874,3.54e-06,0.615,0.387,99.994,4,chill
301,28371,1AJ4HIL7Aj9hXjl1plAkJk,Blanke;SOUNDR,Think Of Me (feat. SOUNDR),Think Of Me (feat. SOUNDR),43,232000,False,0.561,0.651,4,-2.725,0,0.031,0.322,0.0,0.1,0.162,105.047,4,dub
302,97107,6Emv8Lu3LVu2Ybn32Qlj6M,João Bosco & Vinicius;George Henrique & Rodrigo,Vou Doar Meu Coração (Ao Vivo),Vou Doar Meu Coração - Ao Vivo,52,208508,False,0.668,0.799,7,-6.073,1,0.0389,0.748,1.03e-05,0.742,0.691,96.959,4,sertanejo
303,30754,1djh7DdNiRHdGFj5ils3BN,Rompasso,Angetenar,Angetenar,54,366031,False,0.819,0.583,0,-8.751,1,0.132,0.00422,0.536,0.387,0.0535,102.904,4,edm
304,69293,3heUEFjQza3VZFwfYTMIYk,Sujatha,Ee Puzhayum Kadannu (Original Motion Picture Soundtrack),Kakkakarumban,33,283800,False,0.767,0.426,9,-8.632,1,0.0339,0.682,0.000797,0.094,0.772,103.993,3,malay
305,46969,6gYsKbHJ1Sxv13mic6CPsq,The Prophet,The Hardcore Archive Part 1 (1993 - 1994),Allright Now Here We Go!!! (Original Mix) - Extended Mix,16,378760,False,0.568,0.931,7,-3.812,1,0.0459,0.000117,0.848,0.114,0.0479,179.719,4,happy
306,44645,4F7VK1jSbLpRFZvgL4AOdc,Pearl Jam,Live On Two Legs,"Hail, Hail - Live at ARCO Arena, Sacramento, CA - July 1998",29,223693,False,0.193,0.963,0,-8.026,1,0.13,0.00526,0.000142,0.973,0.364,150.965,4,grunge
307,24035,5b9CYpi4Sd89Zocvyo7djZ,Moodymann,Taken Away,Goodbye Everybody,19,236160,False,0.818,0.621,9,-8.091,0,0.0398,0.0862,0.152,0.162,0.397,125.043,4,detroit-techno
308,79785,0GZap2PHRZ1NGELroxGnmQ,Nazareno Aversa,Piano Cover 6,A Thousand Years,43,212193,False,0.567,0.137,10,-19.474,1,0.0467,0.958,0.87,0.116,0.111,103.993,4,piano
309,3081,2gBHPw488fjNjHIpBJl8Kk,Florence + The Machine,Pop & Halloween,Howl,1,214053,False,0.577,0.866,0,-4.05,1,0.0601,0.006,0.000708,0.164,0.28,130.016,4,alternative
310,3814,0faXHILILebCGnJBPU6KJJ,Breaking Benjamin,Phobia (Clean Version),The Diary of Jane - Single Version,74,200546,False,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,4,alternative
311,110228,6fenHIxXuuzKB55wY4WCHP,Tiësto;Mabel,God Is A Dancer (with Mabel),God Is A Dancer (with Mabel),63,168125,False,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,4,trance
312,101622,5tMAgloaFepF1VVYaVJvym,"Spa;Sounds Of Nature : Thunderstorm, Rain;White Noise Meditation","13 Ambient Background Rain Sounds for Spa, Meditation and Stress Relief",Soothing Running Water,34,215979,False,0.161,0.959,4,-21.737,0,0.077,0.014,0.956,0.736,0.0113,110.551,4,sleep
313,35142,2oihffHlGoEbDHgUttYsed,Banda Magníficos,Ao Vivo,Apaixonada - Ao Vivo,47,180600,False,0.546,0.916,5,-5.174,1,0.0798,0.0768,3.32e-06,0.185,0.579,108.473,4,forro
314,34679,7yzbimr8WVyAtBX3Eg6UL9,Leonard Cohen,Various Positions,Hallelujah,64,277160,False,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,folk
315,84806,5FgQkEcqMXCqFdcsEx143b,Aphrodite's Child,6 6 6,The Four Horsemen,51,353426,False,0.294,0.653,2,-11.52,1,0.0504,0.0612,0.000689,0.14,0.185,95.011,4,psych-rock
316,77897,7bcTwbj85153aoWBGtSnhj,Vitinho,"Sonhos, Vol. 02 (Ao Vivo)",12 de Junho - Ao Vivo,41,238960,False,0.563,0.696,1,-6.443,0,0.0375,0.727,0.0,0.949,0.722,137.984,4,pagode
317,66328,4Z6UAF58FJ337ADhkJnNho,Basho & Friends,En Español,Animales - Animals,15,147186,False,0.832,0.713,9,-5.421,0,0.0984,0.562,0.0,0.119,0.965,110.021,4,kids
318,82364,0MIBP8AL52wEm4pevVgPZI,Banner Pilot,Heart Beats Pacific,Intervention,25,223133,True,0.59,0.992,0,-3.334,1,0.0809,0.000137,0.46,0.495,0.211,96.429,4,power-pop
319,37136,0lilgvafSkWOEiTaXKBQew,Stevie Wonder,A Very 60s Christmas,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,funk
320,31734,1qdcYbBhlc9zmbAsKInyNl,Oh Wonder,Herbststimmung,Happy,0,172906,False,0.697,0.515,6,-8.472,1,0.0331,0.455,0.0,0.0922,0.514,101.977,4,electro
321,58072,0xrkyEMkG4dVa5OMLQZOX8,Rammstein,Sehnsucht,Engel,70,264266,False,0.637,0.658,2,-5.775,1,0.0291,0.00918,0.00229,0.295,0.328,96.072,4,industrial
322,14902,6JqkZK1ch2tSRt9S4zDrMd,ChuChu TV,"ChuChu TV Baby Nursery Rhymes, Vol. 6",Baby Gets Sick Song,20,229546,False,0.728,0.608,0,-5.577,1,0.0244,0.2,1.82e-05,0.12,0.307,102.012,4,children
323,110641,1890XyLaHj9kjYEyOstCVp,Ben Gold,Rest Of Our Lives,Rest Of Our Lives,47,240897,False,0.463,0.972,5,-5.275,1,0.0574,0.00379,0.000725,0.184,0.161,135.003,4,trance
324,97662,3cAaGWlWEk4XAtRPSgEopn,Chitãozinho & Xororó;Simone & Simaria,Elas Em Evidências (Ao Vivo),Alô - Ao Vivo,45,200341,False,0.544,0.732,10,-5.088,1,0.0418,0.542,0.0,0.935,0.527,130.22,4,sertanejo
325,14056,2AGvjBQyW8RMHIlUQ30ifd,Mellodees,ABC's Song,ABC's Song,60,94925,False,0.682,0.957,0,-1.588,1,0.0552,0.408,0.0293,0.338,0.565,133.991,4,children
326,104104,0cUp7d3a6DHzAuSKBn1NZJ,Beret;Omar Montes,Tú y yo,Tú y yo,68,163750,False,0.661,0.75,9,-2.694,1,0.0693,0.0571,1.03e-06,0.251,0.668,93.051,4,spanish
327,58739,44sysRf8MTsUDDAXVhjwG7,Prong,Zero Days,Divide and Conquer,23,196883,False,0.54,0.93,0,-3.642,1,0.0819,6.1e-05,7.7e-06,0.327,0.739,144.036,4,industrial
328,1679,3zkJuZ7sP69YTS3h8VNVME,BaianaSystem;Mahal Pita,Outras Cidades,Playsom (Mahal Pita Remix),20,155853,False,0.696,0.686,7,-8.207,1,0.0653,0.00899,0.000956,0.116,0.477,128.102,4,afrobeat
329,46159,55dffpMdGWqvPYceW1Lit9,Anime,Detonate 2019,Detonate 2019,25,199666,False,0.547,0.998,7,-1.41,1,0.421,0.109,0.00334,0.485,0.0381,180.007,4,happy
330,83668,4QoBg1la9PgEIJ5qE3Sw2g,KSHMR;Mahmut Orhan;Karra,Harmonica Andromeda (Deluxe),Slow (feat. KARRA),46,170095,False,0.635,0.897,4,-4.619,0,0.0416,0.0401,0.000326,0.543,0.345,109.98,4,progressive-house
331,28189,5WggjuxMubr94bo33Aan4K,ILLENIUM;Kerli,Awake,Sound of Walking Away,54,253333,False,0.362,0.79,2,-2.761,1,0.066,0.0744,0.000181,0.101,0.208,179.943,4,dub
332,8418,2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,Electric Ladyland,Voodoo Child (Slight Return),68,313373,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4,blues
333,37939,0lgqakfRXNDZNK1ZWXCD5O,Mc Don Juan,Dor de Cabeça,Dor de Cabeça,42,172153,True,0.649,0.676,6,-3.792,1,0.368,0.0372,0.0,0.169,0.493,86.639,5,funk
334,46873,5EEEBGVVq1B1aairbcoqtS,Scooter,Army of Hardcore,Army of Hardcore - Radio Edit,17,177974,False,0.566,0.947,1,-4.402,1,0.0778,0.00144,0.000926,0.382,0.626,138.057,4,happy
335,26252,7KnFT8NQPRYtWOZXhWcGGZ,Mark Northam,Up: Music From The Pixar Films For Solo Piano,"Married Life (From ""Up"")",37,275335,False,0.463,0.0595,0,-19.427,1,0.0673,0.995,0.913,0.123,0.131,132.531,4,disney
336,96429,5aWiqE2DBa3IhzW74E8Dvy,Thiago Soares;Vitinho,"Pra Lembrar, Beber e Cantar, Ep. 2",Opções / Me Apaixonei pela Pessoa Errada / Sinais / Sobrenatural,41,395221,False,0.596,0.689,2,-7.963,1,0.0409,0.756,0.0,0.545,0.902,170.102,4,samba
337,32631,6N8vF6k2PfKNbVrKTHKNbp,Duc Duy,be with me (Deluxe),will u love me i'm so lonely (slowed + reverb),56,94013,False,0.751,0.196,1,-14.361,0,0.085,0.89,0.932,0.0784,0.405,98.637,4,electronic
338,47742,2VoAE0zhXuNdPbHQ7dJNMw,Charlie Brown Jr.,A Arte De Charlie Brown Jr.,Te Levar Daqui,36,184666,False,0.603,0.976,1,-2.321,1,0.1,0.00188,9.71e-05,0.285,0.488,116.988,4,hard-rock
339,59689,7gM2ZGaYpySUaj4wuM9Z5N,War Angel,Symphony of the War,Final Extreme,0,318016,False,0.412,0.866,2,-5.441,1,0.0491,3.5e-06,0.0109,0.0965,0.21,179.854,4,iranian
340,4941,27PY8xDnKTfVG9G1q8guZq,Brian Eno;David Byrne;Giacomo Baldelli,Solo Guitar with Tin Foil,Solo Guitar with Tin Foil,27,202000,False,0.184,0.00874,9,-16.26,0,0.0414,0.991,0.734,0.103,0.0337,59.098,4,ambient
341,105903,6AcIvqJYpWKsRQzBOM36V5,hope mona,jossy mate,jossy mate,5,144000,False,0.744,0.283,2,-13.606,1,0.0867,0.956,0.914,0.102,0.172,160.047,3,study
342,34771,4GnPvLSyKqcWh2cMJZaaS1,Nusrat Fateh Ali Khan,Mustt Mustt (Real World Gold),Tracery,37,292373,False,0.491,0.284,4,-21.84,1,0.0283,0.36,0.299,0.112,0.175,87.019,4,folk
343,3936,6EewCvuAsXqskwTezC1tEN,SuenaTron,Santa Borrachera,Santa Borrachera,47,177777,False,0.735,0.585,6,-6.197,0,0.0416,0.279,0.0,0.107,0.923,80.995,4,alternative
344,24176,5cCurnDGVaf6RIxAMj07wL,Theo Parrish;Jerry The Cat,Smile,Dreamer's Blues,12,641900,False,0.789,0.444,10,-14.804,1,0.0733,0.00942,0.931,0.0705,0.155,115.919,4,detroit-techno
345,22219,4GAE2sALmyF5ZvrxOEvloU,In Flames,Foregone Pt. 1,Foregone Pt. 1,59,204006,False,0.467,0.986,10,-4.559,0,0.136,1.32e-05,0.0144,0.114,0.199,100.01,3,death-metal
346,74040,2bpHdsoyZUquMFWVill9Aj,Chico Buarque,Fiesta temática 70s,Construção,0,383626,False,0.479,0.722,4,-5.615,0,0.0299,0.24,1.18e-05,0.158,0.59,126.726,4,mpb
347,13595,6tYh1PlGOJM7um3FCTUFXE,Ron Trent,"Word, Sound & Power",Morning Feve,8,491334,False,0.736,0.772,9,-10.895,1,0.0559,0.0646,0.732,0.0892,0.375,114.972,4,chicago-house
348,89836,2rIjL8INoF4ktTgtXJD4Rv,ITHAN NY;King Savagge;Rich Melody,Molly,Molly,43,180618,True,0.895,0.535,4,-7.921,1,0.245,0.0343,0.0,0.0743,0.412,97.012,4,reggaeton
349,85297,4SlOYRL42TwL1ixLDKpS1r,Catupecu Machu,Rock x siempre,Eso Vive,0,181560,False,0.672,0.961,11,-2.564,1,0.0735,0.00576,1.3e-05,0.0306,0.922,104.054,4,punk-rock
350,82901,5QuQFz3QK3ILCpBgGHGss8,The Cars,Heartbeat City,Heartbeat City,52,270013,False,0.649,0.562,9,-14.93,0,0.0333,0.225,0.18,0.0705,0.882,143.343,4,power-pop
351,101979,1BgBMNz7I7NEOiP1LNeKqh,Granular,H2O,Brown Noise - Waterfall,32,113569,False,0.0,0.514,2,-19.258,0,0.0,0.272,0.968,0.111,0.0,0.0,0,sleep
352,11439,4Z6XPKgHQumKTvGnlcHdJX,The Comet Is Coming;Kae Tempest,Spooky Scary Season,Blood Of The Past,0,495400,False,0.335,0.694,2,-7.29,0,0.0435,0.0232,0.0715,0.145,0.0677,113.015,3,british
353,108973,4tW5E6OZD0JoCP0cpzq0g8,Astor Piazzolla;Astor Piazzolla Y Su Quinteto,Edición Crítica: Piazzolla Interpreta A Piazzolla,Adiós Nonino,15,250506,False,0.419,0.221,5,-9.697,0,0.0372,0.841,0.166,0.101,0.234,114.347,4,tango
354,111114,0jiKqHfWmSgPInSsGWBjbL,Zero 7;José González,The Garden,Today,56,245640,False,0.576,0.673,2,-11.383,1,0.0307,0.0616,0.00601,0.114,0.57,168.413,4,trip-hop
355,27738,5klQNwm8fCDGGBJwESWFT5,Sub Focus,Could This Be Real,Could This Be Real (Extended Mix),17,266884,False,0.705,0.793,10,-6.11,0,0.0462,0.00336,0.205,0.0794,0.539,125.01,4,drum-and-bass
356,32798,6RmEfog9mkYv5J4w97U2S7,Rone,Tsugi Chill-Out,Bora Vocal,2,334942,False,0.714,0.609,5,-11.471,1,0.0568,0.679,0.521,0.108,0.151,124.991,4,electronic
357,29871,3IdAUabJOiQJs7t65Cxxev,JEANIE,Psychosis,Psychosis,42,135724,False,0.596,0.906,2,-0.481,1,0.164,0.00122,0.0231,0.329,0.0718,144.864,4,dubstep
358,38689,2YQBTCIInjlGXi9pTkkMeC,Gøggs,Gøggs,Needle Trade Off,25,134600,False,0.36,0.963,5,-4.164,0,0.103,0.0767,0.0,0.162,0.394,92.21,4,garage
359,51427,3j4srp6dMT39MLxx6XEbOR,Jack Harlow;Adam Levine,US Pop 20s,Same Guy,0,164031,False,0.791,0.586,1,-6.343,1,0.147,0.181,0.0,0.105,0.643,93.505,4,hip-hop
360,1799,0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19,174293,False,0.527,0.883,0,-6.799,0,0.0316,0.0204,0.755,0.0913,0.828,155.135,4,afrobeat
361,47786,3zpDCxcj8FscWu8FtnLUex,Charlie Brown Jr.,Chegou Quem Faltava - Versão do Chorão (Ao Vivo),Tudo Que Ela Gosta de Escutar - Ao Vivo - Chegou Quem Faltava,36,144333,False,0.432,0.97,8,-5.753,1,0.142,0.00505,0.00535,0.486,0.521,72.113,4,hard-rock
362,105168,0eJKlIr8wOQEkMkFmbMdZZ,Beat Oven,En Vivo,En Vivo,40,104571,False,0.708,0.295,6,-13.94,1,0.05,0.0213,0.821,0.0516,0.535,139.82,4,study
363,11610,1Ty11iX5DIhZRRD9zCHP3l,Adele,19,Melt My Heart To Stone,52,203906,False,0.353,0.388,11,-7.091,0,0.0366,0.346,0.0,0.215,0.19,80.67,4,british
364,11056,6w8ZPYdnGajyfPddTWdthN,Adele,30,Can I Get It,74,210384,False,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,4,british
365,9021,2OmZjKpXjbDWXEsw1JEy1x,Isaias Saad;LUDI,Seu Amor / Diante da Cruz,Seu Amor / Diante da Cruz,55,497600,False,0.333,0.24,4,-12.006,1,0.0312,0.836,4.72e-05,0.0963,0.251,71.374,4,brazil
366,66512,3v4xCPrhodBQLnNOxqFG5J,Koo Koo Kanga Roo,Slow Clap,200 Worms,12,179989,False,0.917,0.759,5,-4.866,0,0.158,0.0543,0.0,0.0605,0.865,99.972,4,kids
367,54756,7K8eTIxgAaPpmyg8bC17pi,Plaid,Double Figure,Zamami,35,245533,False,0.278,0.194,10,-17.777,0,0.0732,0.915,0.92,0.426,0.221,69.368,3,idm
368,96014,5208LKuihL0farASiFLxEl,Jorge Aragão,Ao vivo 2,Já é - Ao vivo,55,224733,False,0.495,0.785,7,-8.87,1,0.0601,0.76,0.000135,0.71,0.907,99.253,4,samba
369,371,5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,False,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic
370,21575,4c5rP9hOPuRmy9ml8mGF6L,Shaneil Muir,Click Bait,Click Bait,28,156370,False,0.619,0.626,6,-5.26,1,0.435,0.264,0.0,0.348,0.514,123.497,5,dancehall
371,79082,2C7PtVuG50IBrcUlTZ13ZG,OneRepublic,Autumn Vibes 2022,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,piano
372,27809,5KnhppqnOUy4ZyVwN8Ocqw,Technimatic;A Little Sound,Confide,Confide,42,268378,False,0.285,0.867,10,-3.65,0,0.0465,0.0101,0.000269,0.0887,0.0378,173.818,4,drum-and-bass
